Date,AAPL,DIA,F,GLD,GOOG,IWM,SPY,XOM
2019-05-28 00:00:00+00:00,42.952598571777344,229.03475952148438,7.700445652008057,120.83000183105469,56.643043518066406,139.65049743652344,257.6794738769531,56.05955505371094
2019-05-29 00:00:00+00:00,42.74775695800781,227.046875,7.64532995223999,120.87000274658203,55.75954818725586,138.48353576660156,255.9502716064453,55.71213150024414
2019-05-30 00:00:00+00:00,42.96947479248047,227.58897399902344,7.668949604034424,121.69000244140625,55.833961486816406,138.1007843017578,256.64935302734375,55.565433502197266
2019-05-31 00:00:00+00:00,42.19105911254883,224.29086303710938,7.495730400085449,123.33000183105469,55.118778228759766,136.1683349609375,253.19088745117188,54.638946533203125
2019-06-03 00:00:00+00:00,41.76447677612305,224.54383850097656,7.566591739654541,125.11000061035156,51.75260925292969,136.64450073242188,252.5470428466797,55.495941162109375
2019-06-04 00:00:00+00:00,43.29240417480469,229.1973876953125,7.810676574707031,125.1500015258789,52.5926513671875,140.18264770507812,258.0290222167969,56.81616973876953
2019-06-05 00:00:00+00:00,43.99129104614258,231.07693481445312,7.700445652008057,125.47000122070312,52.0517692565918,140.21063232421875,260.2641296386719,56.345218658447266
2019-06-06 00:00:00+00:00,44.63716506958008,232.87509155273438,7.676823139190674,125.87999725341797,52.15764617919922,139.84657287597656,261.9565124511719,57.37205505371094
2019-06-07 00:00:00+00:00,45.82526779174805,235.16122436523438,7.684697151184082,126.58999633789062,53.24141311645508,140.8361358642578,264.5780029296875,57.58051300048828
2019-06-10 00:00:00+00:00,46.410888671875,235.82989501953125,7.731938362121582,125.33000183105469,53.95759963989258,141.6669921875,265.7920837402344,57.83530044555664
2019-06-11 00:00:00+00:00,46.94830322265625,235.73046875,7.810676574707031,125.18000030517578,53.87469482421875,141.24688720703125,265.7276611328125,57.7812385559082
2019-06-12 00:00:00+00:00,46.79888916015625,235.3419189453125,7.755560398101807,125.83000183105469,53.79029083251953,141.40560913085938,265.2586364746094,57.1558837890625
2019-06-13 00:00:00+00:00,46.78923797607422,236.34495544433594,7.920907974243164,126.5999984741211,54.37662124633789,142.89926147460938,266.3531188964844,57.65772247314453
2019-06-14 00:00:00+00:00,46.44944763183594,236.2997283935547,7.85791540145874,126.55999755859375,54.20581817626953,141.64833068847656,266.058837890625,57.402950286865234
2019-06-17 00:00:00+00:00,46.726593017578125,236.45327758789062,7.913033485412598,126.4800033569336,54.56290817260742,142.6254425048828,266.1599426269531,57.97425842285156
2019-06-18 00:00:00+00:00,47.82552719116211,239.75146484375,7.9524030685424805,127.12000274658203,55.117279052734375,144.28366088867188,268.94696044921875,58.476097106933594
2019-06-19 00:00:00+00:00,47.685752868652344,239.9592742919922,7.9051594734191895,127.88999938964844,55.05385208129883,144.79893493652344,269.55401611328125,58.15183639526367
2019-06-20 00:00:00+00:00,48.068931579589844,242.23619079589844,7.9051594734191895,131.11000061035156,55.507835388183594,145.4828338623047,272.12939453125,59.1478271484375
2019-06-21 00:00:00+00:00,47.905052185058594,241.9257049560547,7.865793704986572,131.97999572753906,56.030242919921875,144.22744750976562,271.7338562011719,59.98163604736328
2019-06-24 00:00:00+00:00,47.85685729980469,241.9890594482422,7.834296703338623,133.94000244140625,55.71260070800781,142.47555541992188,271.40118408203125,59.41029739379883
2019-06-25 00:00:00+00:00,47.13146209716797,240.2590789794922,7.747688293457031,134.1999969482422,54.255760192871094,141.60430908203125,268.7392272949219,58.88529968261719
2019-06-26 00:00:00+00:00,48.15087127685547,240.2228240966797,7.8028035163879395,132.97000122070312,53.92863464355469,141.27639770507812,268.47119140625,59.14009475708008
2019-06-27 00:00:00+00:00,48.13640594482422,240.1594696044922,8.031137466430664,132.83999633789062,53.73934555053711,143.92764282226562,269.42315673828125,58.537879943847656
2019-06-28 00:00:00+00:00,47.69780349731445,240.79347229003906,8.054759979248047,133.1999969482422,53.98406982421875,145.67959594726562,270.80963134765625,59.16324996948242
2019-07-01 00:00:00+00:00,48.57261657714844,241.8079071044922,7.991771221160889,130.6199951171875,54.83509826660156,146.2416534423828,273.2680969238281,59.10920333862305
